product_ID,product_type,product_name,psize,colour,invoice_no,customer_id,gender,age,quantity,price,payment_method,invoice_date,shopping_mall,clickstream_data,,Label
10.42.0.211-118.242.24.59-37932-18013-6,Jacket,Puffer,L,green,I508173,C246364,Male,31,3,121.98,Debit Card,23-01-22,Metropol AVM,"A green coloured, L sized, Puffer Jacket",,1
10.42.0.151-106.11.94.1-44178-443-6,Jacket,Puffer,XL,green,I763131,C195413,Male,26,5,1500.4,Cash,16-01-21,Mall of Istanbul,"A green coloured, XL sized, Puffer Jacket",,0
10.42.0.42-72.21.207.79-52440-443-6,Jacket,Puffer,XS,blue,I149766,C197308,Female,48,3,121.98,Cash,02-04-22,Mall of Istanbul,"A blue coloured, XS sized, Puffer Jacket",,1
10.42.0.42-52.71.92.11-40584-443-6,Jacket,Puffer,S,blue,I702817,C264767,Male,30,5,75.75,Credit Card,16-10-22,Kanyon,"A blue coloured, S sized, Puffer Jacket",,0
172.217.7.2-10.42.0.211-443-42539-6,Jacket,Puffer,M,blue,I208491,C299172,Male,56,1,300.08,Cash,18-01-23,Kanyon,"A blue coloured, M sized, Puffer Jacket",,1
10.42.0.151-10.42.0.1-30293-53-17,Jacket,Puffer,L,blue,I337030,C994327,Male,65,2,10.46,Cash,27-09-22,Metrocity,"A blue coloured, L sized, Puffer Jacket",,1
172.217.6.196-10.42.0.42-443-49331-6,Jacket,Puffer,XL,blue,I312041,C337644,Female,53,2,600.16,Credit Card,31-01-22,Mall of Istanbul,"A blue coloured, XL sized, Puffer Jacket",,1
203.130.53.126-10.42.0.211-80-51943-6,Jacket,Puffer,XS,indigo,I150629,C175449,Female,43,3,900.24,Cash,10-12-22,Kanyon,"A indigo coloured, XS sized, Puffer Jacket",,1
182.22.24.124-10.42.0.211-443-53919-6,Jacket,Puffer,S,indigo,I197620,C249092,Male,26,2,10.46,Cash,08-04-22,Metrocity,"A indigo coloured, S sized, Puffer Jacket",,1
216.58.219.238-10.42.0.151-443-60241-6,Jacket,Puffer,M,indigo,I730771,C432132,Male,23,5,1500.4,Debit Card,05-08-22,Metrocity,"A indigo coloured, M sized, Puffer Jacket",,1
10.42.0.211-47.88.68.22-42294-443-6,Jacket,Puffer,L,indigo,I873382,C289802,Female,54,4,2400.68,Credit Card,07-01-23,Metrocity,"A indigo coloured, L sized, Puffer Jacket",,1
10.42.0.151-10.42.0.1-35794-53-17,Jacket,Puffer,XL,indigo,I637675,C194330,Male,56,4,1200.32,Cash,28-06-21,Kanyon,"A indigo coloured, XL sized, Puffer Jacket",,1
172.217.12.170-10.42.0.151-443-58962-6,Jacket,Puffer,XS,violet,I153278,C127945,Female,37,2,71.68,Cash,04-06-22,Mall of Istanbul,"A violet coloured, XS sized, Puffer Jacket",,1
10.42.0.151-38.72.130.155-56912-443-6,Jacket,Puffer,S,violet,I842493,C202057,Male,48,3,900.24,Debit Card,25-07-21,Mall of Istanbul,"A violet coloured, S sized, Puffer Jacket",,0
10.42.0.42-123.125.115.164-52194-443-6,Jacket,Puffer,M,violet,I156991,C315209,Male,56,2,10.46,Debit Card,14-02-21,Emaar Square Mall,"A violet coloured, M sized, Puffer Jacket",,1
172.217.10.35-10.42.0.42-443-49916-6,Jacket,Puffer,L,violet,I722730,C323605,Female,58,2,23.46,Cash,28-07-22,Kanyon,"A violet coloured, L sized, Puffer Jacket",,0
183.79.250.251-10.42.0.211-443-54355-6,Jacket,Puffer,XL,violet,I299533,C282395,Female,40,3,15.69,Credit Card,09-09-22,Kanyon,"A violet coloured, XL sized, Puffer Jacket",,1
158.85.58.124-10.42.0.42-443-36666-6,Jacket,Windbreaker,XS,red,I187160,C109491,Female,38,5,3000.85,Debit Card,19-03-22,Kanyon,"A red coloured, XS sized, Windbreaker Jacket",,1
10.42.0.211-123.125.46.112-52988-80-6,Jacket,Windbreaker,S,red,I101832,C261194,Female,40,3,121.98,Credit Card,25-12-22,Kanyon,"A red coloured, S sized, Windbreaker Jacket",,1
10.42.0.151-65.55.223.40-43477-40031-17,Jacket,Windbreaker,M,red,I943403,C232330,Male,64,1,35.84,Cash,20-09-22,Mall of Istanbul,"A red coloured, M sized, Windbreaker Jacket",,1
10.42.0.211-23.206.125.17-38378-80-6,Jacket,Windbreaker,L,red,I454983,C737782,Male,28,5,58.65,Debit Card,12-04-22,Mall of Istanbul,"A red coloured, L sized, Windbreaker Jacket",,1
10.42.0.211-14.204.144.142-37375-80-6,Jacket,Windbreaker,XL,red,I338302,C123201,Male,49,4,162.64,Debit Card,03-10-21,Viaport Outlet,"A red coloured, XL sized, Windbreaker Jacket",,1
10.42.0.151-10.42.0.1-27341-53-17,Jacket,Windbreaker,XS,orange,I328822,C230641,Male,51,3,15.69,Cash,13-06-22,Metrocity,"A orange coloured, XS sized, Windbreaker Jacket",,1
10.42.0.211-64.71.142.124-33654-443-6,Jacket,Windbreaker,S,orange,I168181,C805154,Male,22,3,900.24,Credit Card,01-07-21,Metrocity,"A orange coloured, S sized, Windbreaker Jacket",,0
10.42.0.211-10.42.0.1-63572-53-17,Jacket,Windbreaker,M,orange,I108543,C330021,Female,67,5,1500.4,Debit Card,08-07-22,Viaport Outlet,"A orange coloured, M sized, Windbreaker Jacket",,1
182.22.24.124-10.42.0.211-443-41764-6,Jacket,Windbreaker,L,orange,I120615,C107668,Female,22,2,71.68,Credit Card,02-02-22,Istinye Park,"A orange coloured, L sized, Windbreaker Jacket",,1
172.217.3.97-10.42.0.211-443-34856-6,Jacket,Windbreaker,XL,orange,I248840,C209722,Female,26,3,900.24,Cash,10-11-22,Mall of Istanbul,"A orange coloured, XL sized, Windbreaker Jacket",,1
192.229.173.173-10.42.0.151-80-44108-6,Jacket,Windbreaker,XS,yellow,I283774,C210614,Female,42,1,35.84,Debit Card,01-01-23,Istinye Park,"A yellow coloured, XS sized, Windbreaker Jacket",,1
10.42.0.151-10.42.0.1-20625-53-17,Jacket,Windbreaker,S,yellow,I212305,C212378,Female,45,1,15.15,Credit Card,06-11-21,Emaar Square Mall,"A yellow coloured, S sized, Windbreaker Jacket",,1
172.217.10.110-10.42.0.151-443-52021-6,Jacket,Windbreaker,M,yellow,I111228,C313586,Female,43,1,300.08,Credit Card,09-04-21,Kanyon,"A yellow coloured, M sized, Windbreaker Jacket",,1
10.42.0.211-104.192.110.245-41360-80-6,Jacket,Windbreaker,L,yellow,I230558,C292604,Female,35,2,81.32,Debit Card,31-07-21,Kanyon,"A yellow coloured, L sized, Windbreaker Jacket",,0
10.42.0.151-52.94.232.32-41797-443-6,Jacket,Windbreaker,XL,yellow,I130124,C216257,Male,49,3,900.24,Credit Card,15-08-22,Viaport Outlet,"A yellow coloured, XL sized, Windbreaker Jacket",,1
10.42.0.211-104.192.110.245-33371-443-6,Jacket,Windbreaker,XS,green,I221797,C272779,Female,49,3,15.69,Cash,24-08-21,Metrocity,"A green coloured, XS sized, Windbreaker Jacket",,1
10.42.0.211-119.146.74.33-38582-443-6,Jacket,Windbreaker,S,green,I154490,C100507,Male,33,5,1500.4,Cash,24-01-22,Mall of Istanbul,"A green coloured, S sized, Windbreaker Jacket",,1
172.217.12.129-10.42.0.211-443-42797-6,Jacket,Windbreaker,M,green,I159376,C190072,Female,65,2,10.46,Cash,14-06-22,Metropol AVM,"A green coloured, M sized, Windbreaker Jacket",,0
157.240.2.35-10.42.0.151-443-37580-6,Jacket,Windbreaker,L,green,I214545,C111827,Male,40,4,46.92,Cash,05-12-21,Metropol AVM,"A green coloured, L sized, Windbreaker Jacket",,1
10.42.0.211-14.204.144.142-37375-80-6,Jacket,Windbreaker,XL,green,I213589,C203955,Male,68,2,2100,Cash,12-10-21,Viaport Outlet,"A green coloured, XL sized, Windbreaker Jacket",,1
172.217.12.202-10.42.0.151-443-44896-6,Jacket,Windbreaker,XS,blue,I101148,C680169,Female,26,4,162.64,Cash,21-04-22,Cevahir AVM,"A blue coloured, XS sized, Windbreaker Jacket",,0
182.22.24.124-10.42.0.211-443-41863-6,Jacket,Windbreaker,S,blue,I186663,C281091,Male,38,1,35.84,Debit Card,24-06-21,Kanyon,"A blue coloured, S sized, Windbreaker Jacket",,1
172.217.12.194-10.42.0.151-443-57097-6,Jacket,Windbreaker,M,blue,I291062,C209122,Female,56,4,162.64,Credit Card,05-03-23,Kanyon,"A blue coloured, M sized, Windbreaker Jacket",,0
10.42.0.42-23.208.87.120-57687-80-6,Jacket,Windbreaker,L,blue,I103389,C231964,Male,19,1,40.66,Cash,09-05-21,Kanyon,"A blue coloured, L sized, Windbreaker Jacket",,1
8.0.6.4-8.6.0.1-0-0-0,Jacket,Windbreaker,XL,blue,I140596,C291641,Female,18,2,81.32,Cash,11-09-21,Metrocity,"A blue coloured, XL sized, Windbreaker Jacket",,1
10.42.0.211-10.42.0.1-1739-53-17,Jacket,Windbreaker,XS,indigo,I115322,C315386,Male,55,1,5.23,Credit Card,01-10-21,Forum Istanbul,"A indigo coloured, XS sized, Windbreaker Jacket",,0
172.217.10.78-10.42.0.151-443-50656-6,Jacket,Windbreaker,S,indigo,I273800,C290158,Female,53,2,81.32,Cash,01-08-21,Mall of Istanbul,"A indigo coloured, S sized, Windbreaker Jacket",,1
180.149.136.194-10.42.0.211-80-50431-6,Jacket,Windbreaker,M,indigo,I384332,C226218,Female,69,1,40.66,Cash,04-09-21,Metrocity,"A indigo coloured, M sized, Windbreaker Jacket",,1
172.217.3.99-10.42.0.151-443-59951-6,Jacket,Windbreaker,L,indigo,I268628,C633946,Male,27,3,121.98,Cash,21-05-21,Mall of Istanbul,"A indigo coloured, L sized, Windbreaker Jacket",,1
1.31.173.114-10.42.0.151-80-37032-6,Jacket,Windbreaker,XL,indigo,I146305,C118742,Female,36,2,10.46,Cash,11-07-22,Kanyon,"A indigo coloured, XL sized, Windbreaker Jacket",,1
10.42.0.1-10.42.0.42-53-22870-17,Jacket,Windbreaker,XS,violet,I648743,C218295,Female,61,5,3000.85,Debit Card,02-01-23,Mall of Istanbul,"A violet coloured, XS sized, Windbreaker Jacket",,0
10.42.0.42-23.206.125.17-44341-80-6,Jacket,Windbreaker,S,violet,I148083,C636874,Female,43,5,203.3,Credit Card,29-06-21,Istinye Park,"A violet coloured, S sized, Windbreaker Jacket",,1
172.217.9.228-10.42.0.42-443-36078-6,Jacket,Windbreaker,M,violet,I733806,C310472,Female,51,4,20.92,Credit Card,21-03-21,Metropol AVM,"A violet coloured, M sized, Windbreaker Jacket",,1
172.217.12.206-10.42.0.151-443-33781-6,Jacket,Windbreaker,L,violet,I214007,C119440,Male,38,4,143.36,Credit Card,25-03-22,Metrocity,"A violet coloured, L sized, Windbreaker Jacket",,1
10.42.0.211-31.13.71.1-32957-443-6,Jacket,Windbreaker,XL,violet,I480974,C230305,Male,34,2,10.46,Debit Card,10-05-21,Mall of Istanbul,"A violet coloured, XL sized, Windbreaker Jacket",,0
202.77.129.150-10.42.0.211-80-54487-6,Jacket,Leather,XS,red,I126095,C197131,Male,23,5,26.15,Credit Card,24-03-22,Metropol AVM,"A red coloured, XS sized, Leather Jacket",,0
203.205.158.56-10.42.0.151-80-42280-6,Jacket,Leather,S,red,I100033,C278721,Male,56,4,20.92,Credit Card,19-10-21,Zorlu Center,"A red coloured, S sized, Leather Jacket",,1
10.42.0.42-85.93.5.109-48591-80-6,Jacket,Leather,M,red,I265860,C247868,Male,60,4,20.92,Credit Card,15-03-22,Mall of Istanbul,"A red coloured, M sized, Leather Jacket",,0
10.42.0.211-10.42.0.1-22138-53-17,Jacket,Leather,L,red,I512570,C834257,Female,59,4,46.92,Cash,24-11-22,Metrocity,"A red coloured, L sized, Leather Jacket",,1
203.205.158.61-10.42.0.211-80-36227-6,Jacket,Leather,XL,red,I118757,C242041,Male,43,1,300.08,Credit Card,21-07-22,Kanyon,"A red coloured, XL sized, Leather Jacket",,1
10.42.0.211-66.231.239.110-54512-443-6,Jacket,Leather,XS,orange,I313516,C892871,Male,55,4,60.6,Cash,29-03-21,Metrocity,"A orange coloured, XS sized, Leather Jacket",,1
172.217.12.170-10.42.0.151-443-46857-6,Jacket,Leather,S,orange,I223795,C280596,Male,40,3,900.24,Cash,26-12-22,Metrocity,"A orange coloured, S sized, Leather Jacket",,1
172.217.10.230-10.42.0.42-443-49107-6,Jacket,Leather,M,orange,I254341,C703073,Female,43,2,10.46,Credit Card,21-01-23,Metropol AVM,"A orange coloured, M sized, Leather Jacket",,1
169.54.129.41-10.42.0.151-443-32814-6,Jacket,Leather,L,orange,I273435,C282097,Male,59,4,20.92,Credit Card,06-11-21,Emaar Square Mall,"A orange coloured, L sized, Leather Jacket",,1
10.42.0.151-65.55.118.92-34350-80-6,Jacket,Leather,XL,orange,I127616,C179726,Male,24,5,75.75,Debit Card,12-12-21,Kanyon,"A orange coloured, XL sized, Leather Jacket",,1
172.217.9.238-10.42.0.211-443-49735-6,Jacket,Leather,XS,yellow,I893043,C838282,Female,63,5,1500.4,Credit Card,11-11-22,Kanyon,"A yellow coloured, XS sized, Leather Jacket",,1
10.42.0.42-66.198.24.243-33812-80-6,Jacket,Leather,S,yellow,I295712,C181939,Male,31,2,10.46,Cash,25-06-22,Mall of Istanbul,"A yellow coloured, S sized, Leather Jacket",,1
10.42.0.151-10.42.0.1-8257-53-17,Jacket,Leather,M,yellow,I162565,C755148,Female,69,2,600.16,Credit Card,04-07-22,Istinye Park,"A yellow coloured, M sized, Leather Jacket",,1
172.217.11.42-10.42.0.211-443-41744-6,Jacket,Leather,L,yellow,I300520,C282107,Female,36,3,45.45,Credit Card,02-02-23,Metrocity,"A yellow coloured, L sized, Leather Jacket",,1
10.42.0.211-104.192.110.245-59651-443-6,Jacket,Leather,XL,yellow,I149473,C102560,Female,54,3,900.24,Cash,30-01-21,Kanyon,"A yellow coloured, XL sized, Leather Jacket",,0
10.42.0.151-10.42.0.1-10678-53-17,Jacket,Leather,XS,green,I936118,C229670,Male,22,3,15.69,Cash,19-02-23,Istinye Park,"A green coloured, XS sized, Leather Jacket",,1
10.42.0.151-74.217.63.31-45403-443-6,Jacket,Leather,S,green,I242648,C269986,Male,39,1,5.23,Cash,22-06-22,Metrocity,"A green coloured, S sized, Leather Jacket",,1
10.42.0.211-104.192.108.27-42226-80-6,Jacket,Leather,M,green,I725938,C191300,Male,26,3,121.98,Debit Card,16-10-22,Metropol AVM,"A green coloured, M sized, Leather Jacket",,1
10.42.0.211-66.231.239.122-39623-80-6,Jacket,Leather,L,green,I299480,C167158,Male,44,2,1200.34,Credit Card,09-12-22,Metrocity,"A green coloured, L sized, Leather Jacket",,1
10.42.0.211-111.202.114.77-55852-443-6,Jacket,Leather,XL,green,I134272,C318225,Female,35,1,35.84,Debit Card,01-12-22,Metropol AVM,"A green coloured, XL sized, Leather Jacket",,0
151.101.21.140-10.42.0.211-443-57967-6,Jacket,Leather,XS,blue,I128518,C101108,Female,66,1,600.17,Debit Card,06-09-21,Mall of Istanbul,"A blue coloured, XS sized, Leather Jacket",,0
174.35.73.148-10.42.0.211-80-49428-6,Jacket,Leather,S,blue,I293208,C103073,Male,61,1,600.17,Cash,07-02-22,Mall of Istanbul,"A blue coloured, S sized, Leather Jacket",,1
10.42.0.211-64.71.142.110-55502-80-6,Jacket,Leather,M,blue,I332003,C299787,Female,30,2,81.32,Credit Card,16-12-21,Cevahir AVM,"A blue coloured, M sized, Leather Jacket",,1
10.42.0.211-66.231.239.96-40447-443-6,Jacket,Leather,L,blue,I251779,C555827,Male,55,5,179.2,Debit Card,12-03-22,Zorlu Center,"A blue coloured, L sized, Leather Jacket",,1
10.42.0.211-10.42.0.1-51898-53-17,Jacket,Leather,XL,blue,I334155,C992695,Female,22,3,45.45,Debit Card,15-12-22,Viaport Outlet,"A blue coloured, XL sized, Leather Jacket",,0
172.217.3.99-10.42.0.151-443-57848-6,Jacket,Leather,XS,indigo,I724379,C178176,Female,51,1,300.08,Debit Card,26-12-21,Metropol AVM,"A indigo coloured, XS sized, Leather Jacket",,1
199.16.156.43-10.42.0.151-443-57454-6,Jacket,Leather,S,indigo,I843249,C211245,Male,53,4,162.64,Cash,04-01-21,Kanyon,"A indigo coloured, S sized, Leather Jacket",,0
173.194.208.155-10.42.0.211-443-50466-6,Jacket,Leather,M,indigo,I292746,C139231,Female,54,5,1500.4,Credit Card,27-04-22,Viaport Outlet,"A indigo coloured, M sized, Leather Jacket",,1
10.42.0.1-10.42.0.42-53-57059-17,Jacket,Leather,L,indigo,I230701,C339339,Male,34,2,600.16,Credit Card,19-02-23,Emaar Square Mall,"A indigo coloured, L sized, Leather Jacket",,1
174.35.73.111-10.42.0.211-80-51235-6,Jacket,Leather,XL,indigo,I230983,C321993,Female,49,1,300.08,Credit Card,02-03-23,Kanyon,"A indigo coloured, XL sized, Leather Jacket",,0
10.42.0.151-10.42.0.1-51083-53-17,Jacket,Leather,XS,violet,I313187,C226519,Female,41,4,46.92,Cash,28-01-21,Kanyon,"A violet coloured, XS sized, Leather Jacket",,1
10.42.0.211-10.42.0.1-4417-53-17,Jacket,Leather,S,violet,I206607,C715684,Female,34,1,300.08,Credit Card,19-06-21,Kanyon,"A violet coloured, S sized, Leather Jacket",,0
205.185.216.42-10.42.0.211-80-57628-6,Jacket,Leather,M,violet,I323928,C328195,Female,59,3,121.98,Cash,16-07-21,Cevahir AVM,"A violet coloured, M sized, Leather Jacket",,1
1.31.173.43-10.42.0.42-80-37242-6,Jacket,Leather,L,violet,I374693,C284366,Female,20,2,10.46,Cash,03-11-21,Istinye Park,"A violet coloured, L sized, Leather Jacket",,1
10.42.0.211-52.84.1.220-58738-80-6,Jacket,Leather,XL,violet,I318521,C354398,Female,23,5,1500.4,Cash,16-11-21,Mall of Istanbul,"A violet coloured, XL sized, Leather Jacket",,1
10.42.0.211-10.42.0.1-64010-53-17,Jacket,Bomber,XS,red,I222827,C317063,Female,25,3,900.24,Credit Card,27-11-22,Mall of Istanbul,"A red coloured, XS sized, Bomber Jacket",,0
182.22.31.252-10.42.0.211-443-48484-6,Jacket,Bomber,S,red,I649554,C156360,Female,63,3,107.52,Debit Card,02-08-21,Kanyon,"A red coloured, S sized, Bomber Jacket",,0
10.42.0.211-10.42.0.1-6773-53-17,Jacket,Bomber,M,red,I111055,C474896,Male,68,1,1050,Credit Card,26-08-22,Mall of Istanbul,"A red coloured, M sized, Bomber Jacket",,0
10.42.0.151-108.174.10.10-38509-443-6,Jacket,Bomber,L,red,I570709,C140082,Male,58,1,600.17,Debit Card,08-09-21,Cevahir AVM,"A red coloured, L sized, Bomber Jacket",,1
10.42.0.211-10.42.0.1-4341-53-17,Jacket,Bomber,XL,red,I251307,C240510,Male,58,1,600.17,Debit Card,01-01-22,Mall of Istanbul,"A red coloured, XL sized, Bomber Jacket",,1
172.217.12.142-10.42.0.42-443-56084-6,Jacket,Bomber,XS,orange,I117277,C292758,Male,47,1,300.08,Credit Card,11-01-23,Istinye Park,"A orange coloured, XS sized, Bomber Jacket",,1
182.22.67.91-10.42.0.151-443-37257-6,Jacket,Bomber,S,orange,I240824,C222262,Female,22,5,1500.4,Credit Card,28-08-21,Mall of Istanbul,"A orange coloured, S sized, Bomber Jacket",,0
10.42.0.211-54.230.36.186-53014-443-6,Jacket,Bomber,M,orange,I135134,C130016,Female,51,1,40.66,Credit Card,01-03-21,Metrocity,"A orange coloured, M sized, Bomber Jacket",,1
10.42.0.211-23.203.49.224-36322-443-6,Jacket,Bomber,L,orange,I222401,C305749,Male,56,5,26.15,Cash,22-05-21,Viaport Outlet,"A orange coloured, L sized, Bomber Jacket",,1
172.217.10.42-10.42.0.42-443-40156-6,Jacket,Bomber,XL,orange,I263185,C316261,Male,33,5,1500.4,Cash,09-03-21,Kanyon,"A orange coloured, XL sized, Bomber Jacket",,1
174.35.73.78-10.42.0.211-80-57853-6,Jacket,Bomber,XS,yellow,I311849,C178487,Male,27,5,5250,Debit Card,21-04-21,Cevahir AVM,"A yellow coloured, XS sized, Bomber Jacket",,1
151.101.117.140-10.42.0.211-443-45558-6,Jacket,Bomber,S,yellow,I137332,C205731,Male,50,4,2400.68,Cash,03-05-21,Istinye Park,"A yellow coloured, S sized, Bomber Jacket",,1
10.42.0.211-104.94.222.37-36007-80-6,Jacket,Bomber,M,yellow,I319596,C171122,Female,49,1,1050,Cash,13-01-22,Istinye Park,"A yellow coloured, M sized, Bomber Jacket",,1
180.163.255.159-10.42.0.211-80-34980-6,Jacket,Bomber,L,yellow,I632642,C266021,Female,52,5,58.65,Cash,12-03-22,Mall of Istanbul,"A yellow coloured, L sized, Bomber Jacket",,1
217.69.133.211-10.42.0.211-443-41679-6,Jacket,Bomber,XL,yellow,I127930,C576719,Male,54,1,300.08,Cash,15-11-22,Kanyon,"A yellow coloured, XL sized, Bomber Jacket",,1
10.42.0.151-123.59.190.237-58889-80-6,Jacket,Bomber,XS,green,I258931,C254022,Male,19,3,121.98,Credit Card,20-10-21,Emaar Square Mall,"A green coloured, XS sized, Bomber Jacket",,1
10.42.0.211-121.12.98.64-51605-80-6,Jacket,Bomber,S,green,I230411,C121489,Female,49,5,203.3,Debit Card,30-09-21,Mall of Istanbul,"A green coloured, S sized, Bomber Jacket",,1
208.75.88.4-10.42.0.211-123-41183-17,Jacket,Bomber,M,green,I136610,C211545,Female,44,4,162.64,Credit Card,31-01-21,Mall of Istanbul,"A green coloured, M sized, Bomber Jacket",,1
10.42.0.151-23.208.87.120-40693-80-6,Jacket,Bomber,L,green,I234673,C245349,Male,69,4,20.92,Credit Card,08-07-21,Metropol AVM,"A green coloured, L sized, Bomber Jacket",,1
198.105.244.11-10.42.0.211-80-35239-6,Jacket,Bomber,XL,green,I138615,C644605,Female,41,5,1500.4,Debit Card,07-10-21,Kanyon,"A green coloured, XL sized, Bomber Jacket",,1
10.42.0.211-104.244.43.3-44697-443-6,Jacket,Bomber,XS,blue,I116541,C293936,Female,25,2,71.68,Cash,09-07-21,Viaport Outlet,"A blue coloured, XS sized, Bomber Jacket",,1
172.217.9.234-10.42.0.151-443-38733-6,Jacket,Bomber,S,blue,I332971,C387282,Female,51,4,2400.68,Cash,13-01-21,Istinye Park,"A blue coloured, S sized, Bomber Jacket",,1
10.42.0.211-122.225.81.56-40498-80-6,Jacket,Bomber,M,blue,I786653,C405837,Female,53,1,600.17,Cash,20-07-22,Mall of Istanbul,"A blue coloured, M sized, Bomber Jacket",,1
172.217.7.163-10.42.0.151-443-56901-6,Jacket,Bomber,L,blue,I115338,C193298,Female,20,3,900.24,Credit Card,01-09-21,Emaar Square Mall,"A blue coloured, L sized, Bomber Jacket",,0
10.42.0.151-123.59.190.251-37065-80-6,Jacket,Bomber,XL,blue,I201131,C363987,Male,62,1,300.08,Cash,25-10-22,Cevahir AVM,"A blue coloured, XL sized, Bomber Jacket",,1
10.42.0.211-10.42.0.1-9360-53-17,Jacket,Bomber,XS,indigo,I328046,C995929,Female,30,3,121.98,Debit Card,17-06-22,Mall of Istanbul,"A indigo coloured, XS sized, Bomber Jacket",,1
10.42.0.211-10.42.0.1-48706-53-17,Jacket,Bomber,S,indigo,I153790,C236969,Female,47,1,40.66,Cash,09-05-21,Viaport Outlet,"A indigo coloured, S sized, Bomber Jacket",,1
10.42.0.42-106.39.169.66-60710-80-6,Jacket,Bomber,M,indigo,I251311,C145797,Male,40,4,2400.68,Credit Card,29-04-22,Emaar Square Mall,"A indigo coloured, M sized, Bomber Jacket",,0
10.42.0.211-10.42.0.1-37502-53-17,Jacket,Bomber,L,indigo,I326582,C241450,Female,35,3,900.24,Credit Card,09-11-21,Metrocity,"A indigo coloured, L sized, Bomber Jacket",,1
172.217.12.170-10.42.0.151-443-53375-6,Jacket,Bomber,XL,indigo,I474661,C196296,Female,41,5,203.3,Cash,08-10-21,Mall of Istanbul,"A indigo coloured, XL sized, Bomber Jacket",,1
10.42.0.211-115.239.210.141-43627-80-6,Jacket,Bomber,XS,violet,I160638,C306908,Female,48,2,600.16,Cash,29-05-22,Kanyon,"A violet coloured, XS sized, Bomber Jacket",,0
10.42.0.151-106.39.169.66-36884-80-6,Jacket,Bomber,S,violet,I437948,C141984,Male,26,5,26.15,Cash,22-08-22,Metrocity,"A violet coloured, S sized, Bomber Jacket",,0
10.42.0.211-23.205.27.180-34041-80-6,Jacket,Bomber,M,violet,I282321,C720642,Female,27,1,5.23,Cash,16-11-22,Kanyon,"A violet coloured, M sized, Bomber Jacket",,1
10.42.0.211-63.250.200.101-58455-443-6,Jacket,Bomber,L,violet,I707747,C270638,Female,26,5,58.65,Debit Card,17-08-22,Kanyon,"A violet coloured, L sized, Bomber Jacket",,1
10.42.0.211-77.234.44.43-46919-80-6,Jacket,Bomber,XL,violet,I158486,C858536,Female,65,3,15.69,Credit Card,10-02-23,Istinye Park,"A violet coloured, XL sized, Bomber Jacket",,1
10.42.0.211-64.71.142.96-42044-443-6,Jacket,Cardigan,XS,red,I224933,C289573,Female,25,2,81.32,Credit Card,20-01-21,Kanyon,"A red coloured, XS sized, Cardigan Jacket",,1
10.42.0.211-10.42.0.1-4417-53-17,Jacket,Cardigan,S,red,I164873,C122094,Female,19,4,60.6,Credit Card,19-05-22,Metrocity,"A red coloured, S sized, Cardigan Jacket",,1
172.217.10.10-10.42.0.151-443-58261-6,Jacket,Cardigan,M,red,I325555,C162986,Male,21,4,4200,Credit Card,30-01-23,Metrocity,"A red coloured, M sized, Cardigan Jacket",,0
